ix,iy,clng,clat,town,anchor_count,anchor_names,n_entity_0hop,n_entity_1hop,mentions_0hop,mentions_1hop,official_0hop,official_1hop,poi_count,avg_rating,review_total,culture_0hop,culture_1hop,tourism,mismatch_0hop,mismatch_1hop,category_0hop,category_1hop
73,84,113.16875,23.17825,里水镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
73,85,113.16875,23.18275,里水镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
73,86,113.16875,23.18725,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,87,113.16875,23.19175,里水镇,0,,0,0,0,0,0,0,3,3.85,2,0.0,0.0,32.98,32.98,32.98,一般地带,一般地带
73,88,113.16875,23.19625,里水镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
73,89,113.16875,23.20075,里水镇,0,,0,0,0,0,0,0,1,4.3,1,0.0,0.0,26.94,26.94,26.94,一般地带,一般地带
73,90,113.16875,23.20525,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,91,113.16875,23.20975,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,92,113.16875,23.21425,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,93,113.16875,23.21875,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,94,113.16875,23.22325,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,95,113.16875,23.22775,里水镇,0,,0,0,0,0,0,0,5,0.0,0,0.0,0.0,13.35,13.35,13.35,双低空白,双低空白
73,96,113.16875,23.23225,里水镇,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
73,97,113.16875,23.23675,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,98,113.16875,23.24125,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,99,113.16875,23.24575,里水镇,0,,0,0,0,0,0,0,1,4.4,1,0.0,0.0,27.34,27.34,27.34,一般地带,一般地带
73,100,113.16875,23.25025,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,101,113.16875,23.25475,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,102,113.16875,23.25925,里水镇,0,,0,0,0,0,0,0,1,4.2,1,0.0,0.0,26.54,26.54,26.54,一般地带,一般地带
73,103,113.16875,23.26375,里水镇,0,,0,0,0,0,0,0,2,3.6,1,0.0,0.0,27.16,27.16,27.16,一般地带,一般地带
73,104,113.16875,23.26825,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,105,113.16875,23.27275,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
73,106,113.16875,23.27725,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,43,113.17325,22.99375,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,44,113.17325,22.99825,桂城街道,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,45,113.17325,23.00275,桂城街道,0,,0,0,0,0,0,0,1,4.3,0,0.0,0.0,22.36,22.36,22.36,双低空白,双低空白
74,46,113.17325,23.00725,桂城街道,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
74,47,113.17325,23.01175,桂城街道,0,,0,0,0,0,0,0,1,4.5,1,0.0,0.0,27.74,27.74,27.74,一般地带,一般地带
74,48,113.17325,23.01625,桂城街道,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,49,113.17325,23.02075,桂城街道,0,,0,0,0,0,0,0,3,4.23,3,0.0,0.0,36.4,36.4,36.4,一般地带,一般地带
74,50,113.17325,23.02525,桂城街道,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
74,51,113.17325,23.02975,桂城街道,1,叠滘弯道赛龙船,3,21,11,939,3,19,2,0.0,0,41.27,64.46,8.18,-33.08,-56.28,一般地带,沉睡潜力
74,52,113.17325,23.03425,桂城街道,0,,0,0,0,0,0,0,5,4.5,1,0.0,0.0,35.92,35.92,35.92,一般地带,一般地带
74,53,113.17325,23.03875,桂城街道,1,蔡李佛拳,1,5,5,54,1,4,20,0.0,0,25.51,36.79,22.68,-2.83,-14.1,一般地带,一般地带
74,54,113.17325,23.04325,桂城街道,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,55,113.17325,23.04775,桂城街道,0,,0,0,0,0,0,0,18,4.5,3,0.0,0.0,49.09,49.09,49.09,一般地带,一般地带
74,56,113.17325,23.05225,桂城街道,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,57,113.17325,23.05675,桂城街道,0,,0,0,0,0,0,0,4,4.4,1,0.0,0.0,34.16,34.16,34.16,一般地带,一般地带
74,58,113.17325,23.06125,桂城街道,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
74,59,113.17325,23.06575,桂城街道,0,,0,0,0,0,0,0,7,4.1,1,0.0,0.0,36.47,36.47,36.47,一般地带,一般地带
74,60,113.17325,23.07025,未标注,0,,0,0,0,0,0,0,5,0.0,0,0.0,0.0,13.35,13.35,13.35,双低空白,双低空白
74,61,113.17325,23.07475,未标注,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
74,62,113.17325,23.07925,未标注,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
74,63,113.17325,23.08375,大沥镇,0,,0,0,0,0,0,0,12,3.9,3,0.0,0.0,43.86,43.86,43.86,一般地带,一般地带
74,64,113.17325,23.08825,大沥镇,0,,0,0,0,0,0,0,12,0.0,0,0.0,0.0,19.11,19.11,19.11,双低空白,双低空白
74,65,113.17325,23.09275,大沥镇,0,,0,0,0,0,0,0,8,0.0,0,0.0,0.0,16.37,16.37,16.37,双低空白,双低空白
74,66,113.17325,23.09725,大沥镇,0,,0,0,0,0,0,0,7,0.0,0,0.0,0.0,15.49,15.49,15.49,双低空白,双低空白
74,67,113.17325,23.10175,大沥镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
74,68,113.17325,23.10625,大沥镇,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
74,69,113.17325,23.11075,大沥镇,0,,0,0,0,0,0,0,17,0.0,0,0.0,0.0,21.53,21.53,21.53,双低空白,双低空白
74,70,113.17325,23.11525,大沥镇,0,,0,0,0,0,0,0,13,4.4,1,0.0,0.0,41.84,41.84,41.84,一般地带,一般地带
74,71,113.17325,23.11975,大沥镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
74,72,113.17325,23.12425,大沥镇,0,,0,0,0,0,0,0,8,0.0,0,0.0,0.0,16.37,16.37,16.37,双低空白,双低空白
74,73,113.17325,23.12875,大沥镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
74,74,113.17325,23.13325,大沥镇,0,,0,0,0,0,0,0,6,0.0,0,0.0,0.0,14.5,14.5,14.5,双低空白,双低空白
74,75,113.17325,23.13775,大沥镇,0,,0,0,0,0,0,0,2,3.8,1,0.0,0.0,27.96,27.96,27.96,一般地带,一般地带
74,76,113.17325,23.14225,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,77,113.17325,23.14675,大沥镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
74,78,113.17325,23.15125,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,79,113.17325,23.15575,大沥镇,0,,0,0,0,0,0,0,3,2.4,1,0.0,0.0,24.5,24.5,24.5,双低空白,双低空白
74,80,113.17325,23.16025,大沥镇,0,,0,0,0,0,0,0,4,3.7,1,0.0,0.0,31.36,31.36,31.36,一般地带,一般地带
74,81,113.17325,23.16475,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,82,113.17325,23.16925,里水镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
74,83,113.17325,23.17375,里水镇,0,,0,0,0,0,0,0,1,3.9,1,0.0,0.0,25.34,25.34,25.34,一般地带,一般地带
74,84,113.17325,23.17825,里水镇,0,,0,0,0,0,0,0,1,0.0,2,0.0,0.0,12.41,12.41,12.41,双低空白,双低空白
74,85,113.17325,23.18275,里水镇,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
74,86,113.17325,23.18725,里水镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
74,87,113.17325,23.19175,里水镇,0,,0,0,0,0,0,0,3,4.2,1,0.0,0.0,31.7,31.7,31.7,一般地带,一般地带
74,88,113.17325,23.19625,里水镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
74,89,113.17325,23.20075,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,90,113.17325,23.20525,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,91,113.17325,23.20975,里水镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
74,92,113.17325,23.21425,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,93,113.17325,23.21875,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,94,113.17325,23.22325,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,95,113.17325,23.22775,未标注,0,,0,0,0,0,0,0,2,4.4,14,0.0,0.0,43.66,43.66,43.66,一般地带,一般地带
74,96,113.17325,23.23225,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,97,113.17325,23.23675,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,98,113.17325,23.24125,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,99,113.17325,23.24575,里水镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
74,100,113.17325,23.25025,里水镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
74,101,113.17325,23.25475,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
74,102,113.17325,23.25925,里水镇,0,,0,0,0,0,0,0,2,3.7,1,0.0,0.0,27.56,27.56,27.56,一般地带,一般地带
74,103,113.17325,23.26375,里水镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
74,104,113.17325,23.26825,里水镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
74,105,113.17325,23.27275,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,43,113.17775,22.99375,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,44,113.17775,22.99825,桂城街道,0,,0,0,0,0,0,0,1,4.2,2,0.0,0.0,29.21,29.21,29.21,一般地带,一般地带
75,45,113.17775,23.00275,桂城街道,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
75,46,113.17775,23.00725,桂城街道,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
75,47,113.17775,23.01175,桂城街道,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,48,113.17775,23.01625,桂城街道,0,,0,0,0,0,0,0,1,4.3,1,0.0,0.0,26.94,26.94,26.94,一般地带,一般地带
75,49,113.17775,23.02075,桂城街道,0,,0,0,0,0,0,0,6,4.03,2,0.0,0.0,37.87,37.87,37.87,一般地带,一般地带
75,50,113.17775,23.02525,桂城街道,0,,0,0,0,0,0,0,3,3.7,1,0.0,0.0,29.7,29.7,29.7,一般地带,一般地带
75,51,113.17775,23.02975,桂城街道,0,,0,0,0,0,0,0,7,4.4,1,0.0,0.0,37.67,37.67,37.67,一般地带,一般地带
75,52,113.17775,23.03425,桂城街道,0,,0,0,0,0,0,0,17,0.0,0,0.0,0.0,21.53,21.53,21.53,双低空白,双低空白
75,53,113.17775,23.03875,桂城街道,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
75,54,113.17775,23.04325,桂城街道,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
75,55,113.17775,23.04775,桂城街道,0,,0,0,0,0,0,0,2,3.75,2,0.0,0.0,30.44,30.44,30.44,一般地带,一般地带
75,56,113.17775,23.05225,桂城街道,0,,0,0,0,0,0,0,6,4.6,1,0.0,0.0,37.47,37.47,37.47,一般地带,一般地带
75,57,113.17775,23.05675,桂城街道,0,,0,0,0,0,0,0,5,3.4,1,0.0,0.0,31.52,31.52,31.52,一般地带,一般地带
75,58,113.17775,23.06125,桂城街道,0,,0,0,0,0,0,0,5,4.5,1,0.0,0.0,35.92,35.92,35.92,一般地带,一般地带
75,59,113.17775,23.06575,未标注,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
75,61,113.17775,23.07475,未标注,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
75,62,113.17775,23.07925,未标注,0,,0,0,0,0,0,0,1,4.1,2,0.0,0.0,28.81,28.81,28.81,一般地带,一般地带
75,63,113.17775,23.08375,大沥镇,0,,0,0,0,0,0,0,5,4.3,1,0.0,0.0,35.12,35.12,35.12,一般地带,一般地带
75,64,113.17775,23.08825,大沥镇,0,,0,0,0,0,0,0,5,0.0,0,0.0,0.0,13.35,13.35,13.35,双低空白,双低空白
75,65,113.17775,23.09275,大沥镇,0,,0,0,0,0,0,0,10,0.0,0,0.0,0.0,17.86,17.86,17.86,双低空白,双低空白
75,66,113.17775,23.09725,大沥镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
75,67,113.17775,23.10175,大沥镇,0,,0,0,0,0,0,0,7,0.0,0,0.0,0.0,15.49,15.49,15.49,双低空白,双低空白
75,68,113.17775,23.10625,大沥镇,0,,0,0,0,0,0,0,19,0.0,0,0.0,0.0,22.32,22.32,22.32,双低空白,双低空白
75,69,113.17775,23.11075,大沥镇,0,,0,0,0,0,0,0,12,4.0,1,0.0,0.0,39.68,39.68,39.68,一般地带,一般地带
75,70,113.17775,23.11525,大沥镇,0,,0,0,0,0,0,0,2,3.6,1,0.0,0.0,27.16,27.16,27.16,一般地带,一般地带
75,71,113.17775,23.11975,大沥镇,1,黄岐龙母诞,1,2,2,19,1,2,1,0.0,0,19.35,26.81,5.16,-14.19,-21.65,双低空白,一般地带
75,72,113.17775,23.12425,大沥镇,0,,0,0,0,0,0,0,5,3.8,2,0.0,0.0,35.8,35.8,35.8,一般地带,一般地带
75,73,113.17775,23.12875,大沥镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
75,74,113.17775,23.13325,大沥镇,0,,0,0,0,0,0,0,2,4.35,2,0.0,0.0,32.84,32.84,32.84,一般地带,一般地带
75,75,113.17775,23.13775,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,76,113.17775,23.14225,大沥镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
75,77,113.17775,23.14675,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,78,113.17775,23.15125,大沥镇,0,,0,0,0,0,0,0,3,4.0,1,0.0,0.0,30.9,30.9,30.9,一般地带,一般地带
75,79,113.17775,23.15575,大沥镇,0,,0,0,0,0,0,0,3,0.0,0,0.0,0.0,10.33,10.33,10.33,双低空白,双低空白
75,80,113.17775,23.16025,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,81,113.17775,23.16475,大沥镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
75,82,113.17775,23.16925,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,83,113.17775,23.17375,里水镇,0,,0,0,0,0,0,0,2,4.3,1,0.0,0.0,29.96,29.96,29.96,一般地带,一般地带
75,84,113.17775,23.17825,里水镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
75,85,113.17775,23.18275,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,86,113.17775,23.18725,里水镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
75,87,113.17775,23.19175,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,88,113.17775,23.19625,里水镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
75,89,113.17775,23.20075,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,90,113.17775,23.20525,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,91,113.17775,23.20975,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,92,113.17775,23.21425,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,93,113.17775,23.21875,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,94,113.17775,23.22325,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,95,113.17775,23.22775,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,98,113.17775,23.24125,未标注,0,,0,0,0,0,0,0,1,4.4,1,0.0,0.0,27.34,27.34,27.34,一般地带,一般地带
75,99,113.17775,23.24575,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,100,113.17775,23.25025,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,101,113.17775,23.25475,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,102,113.17775,23.25925,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,103,113.17775,23.26375,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
75,104,113.17775,23.26825,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,44,113.18225,22.99825,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,45,113.18225,23.00275,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,46,113.18225,23.00725,桂城街道,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
76,47,113.18225,23.01175,桂城街道,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,48,113.18225,23.01625,桂城街道,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,49,113.18225,23.02075,桂城街道,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
76,50,113.18225,23.02525,桂城街道,0,,0,0,0,0,0,0,5,0.0,0,0.0,0.0,13.35,13.35,13.35,双低空白,双低空白
76,51,113.18225,23.02975,桂城街道,0,,0,0,0,0,0,0,10,5.0,0,0.0,0.0,37.86,37.86,37.86,一般地带,一般地带
76,52,113.18225,23.03425,桂城街道,0,,0,0,0,0,0,0,13,0.0,0,0.0,0.0,19.66,19.66,19.66,双低空白,双低空白
76,53,113.18225,23.03875,桂城街道,0,,0,0,0,0,0,0,6,0.0,0,0.0,0.0,14.5,14.5,14.5,双低空白,双低空白
76,54,113.18225,23.04325,桂城街道,0,,0,0,0,0,0,0,15,3.65,0,0.0,0.0,35.26,35.26,35.26,一般地带,一般地带
76,55,113.18225,23.04775,桂城街道,0,,0,0,0,0,0,0,4,0.0,0,0.0,0.0,11.99,11.99,11.99,双低空白,双低空白
76,56,113.18225,23.05225,桂城街道,0,,0,0,0,0,0,0,5,4.65,11,0.0,0.0,48.35,48.35,48.35,一般地带,一般地带
76,57,113.18225,23.05675,桂城街道,0,,0,0,0,0,0,0,5,3.6,2,0.0,0.0,35.0,35.0,35.0,一般地带,一般地带
76,58,113.18225,23.06125,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,62,113.18225,23.07925,未标注,0,,0,0,0,0,0,0,1,4.3,7,0.0,0.0,36.09,36.09,36.09,一般地带,一般地带
76,63,113.18225,23.08375,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,64,113.18225,23.08825,大沥镇,0,,0,0,0,0,0,0,5,4.5,1,0.0,0.0,35.92,35.92,35.92,一般地带,一般地带
76,65,113.18225,23.09275,大沥镇,0,,0,0,0,0,0,0,59,0.0,0,0.0,0.0,30.5,30.5,30.5,一般地带,一般地带
76,66,113.18225,23.09725,大沥镇,0,,0,0,0,0,0,0,26,0.0,0,0.0,0.0,24.55,24.55,24.55,双低空白,双低空白
76,67,113.18225,23.10175,大沥镇,0,,0,0,0,0,0,0,9,4.4,1,0.0,0.0,39.33,39.33,39.33,一般地带,一般地带
76,68,113.18225,23.10625,大沥镇,0,,0,0,0,0,0,0,6,4.4,1,0.0,0.0,36.67,36.67,36.67,一般地带,一般地带
76,69,113.18225,23.11075,大沥镇,1,祠堂祭祖（平地黄氏冬祭）,3,44,56,974,2,34,256,4.1,1,51.13,68.38,62.32,11.19,-6.06,核心耦合,核心耦合
76,70,113.18225,23.11525,大沥镇,0,,0,0,0,0,0,0,21,4.45,2,0.0,0.0,48.08,48.08,48.08,一般地带,一般地带
76,71,113.18225,23.11975,大沥镇,0,,0,0,0,0,0,0,14,3.9,2,0.0,0.0,43.03,43.03,43.03,一般地带,一般地带
76,72,113.18225,23.12425,大沥镇,0,,0,0,0,0,0,0,12,0.0,0,0.0,0.0,19.11,19.11,19.11,双低空白,双低空白
76,73,113.18225,23.12875,大沥镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
76,74,113.18225,23.13325,大沥镇,0,,0,0,0,0,0,0,29,0.0,0,0.0,0.0,25.34,25.34,25.34,一般地带,一般地带
76,75,113.18225,23.13775,大沥镇,0,,0,0,0,0,0,0,9,0.0,0,0.0,0.0,17.15,17.15,17.15,双低空白,双低空白
76,76,113.18225,23.14225,大沥镇,0,,0,0,0,0,0,0,7,0.0,0,0.0,0.0,15.49,15.49,15.49,双低空白,双低空白
76,77,113.18225,23.14675,大沥镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
76,78,113.18225,23.15125,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,79,113.18225,23.15575,大沥镇,0,,0,0,0,0,0,0,1,0.0,1,0.0,0.0,9.74,9.74,9.74,双低空白,双低空白
76,80,113.18225,23.16025,未标注,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,81,113.18225,23.16475,大沥镇,0,,0,0,0,0,0,0,2,0.0,0,0.0,0.0,8.18,8.18,8.18,双低空白,双低空白
76,82,113.18225,23.16925,大沥镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,83,113.18225,23.17375,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,84,113.18225,23.17825,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,85,113.18225,23.18275,里水镇,0,,0,0,0,0,0,0,1,0.0,0,0.0,0.0,5.16,5.16,5.16,双低空白,双低空白
76,86,113.18225,23.18725,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,87,113.18225,23.19175,里水镇,0,,0,0,0,0,0,0,3,3.9,1,0.0,0.0,30.5,30.5,30.5,一般地带,一般地带
76,88,113.18225,23.19625,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,89,113.18225,23.20075,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,90,113.18225,23.20525,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
76,91,113.18225,23.20975,里水镇,0,,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,双低空白,双低空白
