id,name,category,original_type,address,town,lng,lat,rating,source,has_nonheritage,has_cultural_anchor,nonheritage_match,cultural_anchors,query_type,original_category,is_cultural_tourism
B0KRN1P1LR,佛山市·文盈橄榄球竞技公园,体育运动,体育休闲服务;运动场馆;运动场所,创智路与智丰路交叉口南260米,桂城街道,113.244302,23.034447,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0J1N7MQ1F,66棋牌(百花时代广场店),休闲娱乐,体育休闲服务;娱乐场所;棋牌室,百花时代广场H栋3楼(南桂路地铁站A2口步行150米),桂城街道,113.149322,23.035222,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0I24RRENZ,圣邦健康药房(南海新天地广场店),商业服务,医疗保健服务;医药保健销售店;药房,桂平西路1号南海新天地广场F1层,桂城街道,113.153054,23.037019,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0KKOAIBQC,南海区工人文化宫桂城宫,文化场馆,科教文化服务;文化宫;文化宫,东平路3号,桂城街道,113.170495,23.027428,0,shapefile_2024,FALSE,FALSE,,,,其他,TRUE
B0IKPR0QAM,星巴克(佛山里水嘉洲广场店),商业服务,餐饮服务;咖啡厅;星巴克咖啡|购物服务;体育用品店;体育用品店,里水镇里水大道中76号1A-131,里水镇,113.142271,23.173379,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0J1L4PMIA,小桔充电汽车充电站(南海区里水铜锣湾公园),商业服务,汽车服务;充电站;充电站,铜锣湾公园地面停车场,里水镇,113.134066,23.250739,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0K04STWTC,苏宁易购(丹灶镇珍丰广场店),商业服务,购物服务;购物相关场所;购物相关场所,丹灶商业大道1号华科·珍丰广场,丹灶镇,112.915992,23.041837,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0K6CKVL4L,TREK崔克自行车(佛山季华广场店),商业服务,购物服务;专卖店;自行车专卖店,桂城街道桂澜南路45号鹏瑞利季华广场L1-04-05号商铺,桂城街道,113.147048,23.014645,0,shapefile_2024,FALSE,FALSE,,,,自然景观,FALSE
B0K3CHC8GJ,捷安特(鹏瑞利季华广场店),商业服务,购物服务;专卖店;自行车专卖店,桂澜南路45号鹏瑞利季华广场F1层,桂城街道,113.147213,23.014686,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0KDPOAQYC,优巢青年旅舍(南海万达广场店),餐饮住宿,住宿服务;住宿服务相关;住宿服务相关,桂城街道桂澜北路28号南海万达广场南3栋C座2808室,桂城街道,113.152128,23.065809,0,shapefile_2024,FALSE,FALSE,,,,公园绿地,FALSE
B0LBLLN1RG,南海区新地村文化楼,文化场馆,科教文化服务;科教文化场所;科教文化场所,南社大道与明沙北路交叉口东北380米,狮山镇,112.965262,23.058624,0,shapefile_2024,FALSE,FALSE,,,,其他,TRUE
BZ7RP600CO,文化街,特色街区,地名地址信息;交通地名;道路名,南海区,里水镇,113.159803,23.199613,0,shapefile_2024,FALSE,FALSE,,,,其他,TRUE
B0J1672GBM,佛山市南海区花语艺术文化中心,文化场馆,科教文化服务;科教文化场所;科教文化场所,大沥镇梁边村北约大街二巷3号,大沥镇,113.127941,23.097896,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
B0KK2Z5WI9,N2青年街区-天空隧道,特色街区,风景名胜;风景名胜;风景名胜,南海大道北41-9号,桂城街道,113.134145,23.047416,0,shapefile_2024,FALSE,FALSE,,,,自然景观,TRUE
,夏漖粮园喜文化创意基地,特色街区,旅游景点;其他,广东省佛山市南海区新市直街1-46号,桂城街道,113.1805,23.052458,5,baidu_api,FALSE,FALSE,,,,其他,TRUE
,千灯湖创投特色小镇,特色街区,旅游景点,广东省佛山市南海区桂澜北路6号,桂城街道,113.163503,23.057028,4.3,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,极限公园,公园绿地,旅游景点;公园,广东省佛山市南海区利海半岛城玺,桂城街道,113.17961,23.018958,4.5,baidu_api,FALSE,FALSE,,,,公园绿地,FALSE
,东约公园(新基路),公园绿地,旅游景点;公园,广东省佛山市南海区桂城街道东约社区新基路4号附近,桂城街道,113.149305,23.041964,4.5,baidu_api,FALSE,FALSE,,,,公园绿地,FALSE
,南海活水公园,公园绿地,旅游景点;公园,佛山市南海区桂澜中路海三路路口,桂城街道,113.159451,23.05276,4.4,baidu_api,FALSE,FALSE,,,,公园绿地,FALSE
,桂城人才公园,公园绿地,旅游景点;公园,佛山市南海区良平路依云天汇-南区西南侧,桂城街道,113.164642,23.051786,5,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,观灯桥,公园绿地,旅游景点,佛山市南海区灯湖西路南海千灯湖公园内,桂城街道,113.153339,23.057788,4.8,baidu_api,FALSE,FALSE,,,,宗教场所,TRUE
,怡海公园-观景台,公园绿地,旅游景点,佛山市南海区怡海路与华翠南路交汇处怡海公园,桂城街道,113.163755,23.027067,0,baidu_api,FALSE,FALSE,,,,宗教场所,TRUE
,佛山保利体育公园,体育运动,旅游景点;公园,佛山市禅城区绿景三路与南海大道南交叉路口往东约200米,桂城街道,113.153682,23.005747,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,灯湖市政公园-3期,公园绿地,旅游景点;公园,佛山市南海区灯湖东路千灯湖公园,桂城街道,113.155435,23.072153,4,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,学习强国主题公园,公园绿地,旅游景点;公园,南海文化公园,桂城街道,113.152445,23.029323,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,民国风范雕塑,公园绿地,旅游景点;其他,佛山市南海区怡海路与华翠南路交汇处怡海公园,桂城街道,113.163767,23.028351,0,baidu_api,FALSE,FALSE,,,,其他,TRUE
,春分雨塔,人文古迹,旅游景点;文物古迹,佛山市南海区怡海路与华翠南路交汇处怡海公园,桂城街道,113.162297,23.030235,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,桂城半月岛生态公园,公园绿地,旅游景点;公园,佛山市南海区石肯半月岛8号,桂城街道,113.171275,23.004806,4.3,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,悦岛城市营地,公园绿地,旅游景点;其他,桂城半月岛生态公园,桂城街道,113.170708,23.003942,3.8,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,新基坊孖祠堂街,人文古迹,道路,广东省佛山市南海区,桂城街道,113.168232,23.014682,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,彭岸路/新基坊孖祠堂街(路口),商业服务,道路;路口,佛山市南海区新基坊大道,桂城街道,113.168667,23.014347,0,baidu_api,FALSE,FALSE,,,,人文古迹,FALSE
,新基坊大道/新基坊孖祠堂街(路口),人文古迹,道路;路口,佛山市南海区新基坊孖祠堂街,桂城街道,113.168667,23.014347,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,盧氏祠堂-西南门,人文古迹,出入口;门,佛山市南海区叠滘三路附近,桂城街道,113.136017,23.066208,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,白鸽塔,人文古迹,旅游景点;文物古迹,佛山市南海区灯湖西路南海千灯湖公园内,桂城街道,113.154399,23.054168,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,历史观测台,人文古迹,旅游景点;文物古迹,佛山市南海区灯湖东路千灯湖公园,桂城街道,113.153596,23.055972,5,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,冥想塔,人文古迹,旅游景点;文物古迹,佛山市南海区灯湖西路南海千灯湖公园内,桂城街道,113.154502,23.058088,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,三村中心公园-地母庙,宗教场所,旅游景点;寺庙,佛山市南海区直涌路三村中心公园,桂城街道,113.163235,23.008376,0,baidu_api,FALSE,FALSE,,,,宗教场所,TRUE
,澳边庙涌坊,宗教场所,旅游景点,佛山市南海区澳边村大门神33号附近,桂城街道,113.137585,23.065642,0,baidu_api,FALSE,FALSE,,,,宗教场所,TRUE
,千灯湖丰收塔,人文古迹,旅游景点;文物古迹,佛山市南海区灯湖西路南海千灯湖公园内,桂城街道,113.152618,23.058042,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,遁叟江公祠,人文古迹,旅游景点;文物古迹,广东省佛山市南海区海六路江头毓秀(俊雅花园西50米),桂城街道,113.14096,23.062926,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,临溪何公祠,人文古迹,旅游景点;文物古迹,广东省佛山市南海区夏北大道56号,桂城街道,113.175531,23.06409,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,仁爱善堂,其他,旅游景点,佛山市南海区三洲村大道清溪公园东侧约40米,桂城街道,113.192109,23.053521,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,月明,餐饮住宿,旅游景点;文物古迹,佛山市南海区松轩街益禾·人才公寓东侧约240米,桂城街道,113.172139,23.061571,0,baidu_api,FALSE,FALSE,,,,人文古迹,FALSE
,文升刘公祠,人文古迹,旅游景点;文物古迹,广东省佛山市南海区桂城街道叠南陈丰村240号,桂城街道,113.135339,23.057708,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,桓庚李公祠,人文古迹,旅游景点;文物古迹,佛山市南海区叠北谭头村北约749号,桂城街道,113.138345,23.065787,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,陇西世胄,人文古迹,旅游景点;文物古迹,广东省佛山市南海区天佑六路138-174号南约93号,桂城街道,113.154677,23.042748,0,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,关爱公园,公园绿地,旅游景点;公园,佛山市南海区桂平西路与华翠南路交汇处西北侧,桂城街道,113.169978,23.039099,5,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,南海活水公园-湿地公园,公园绿地,旅游景点;公园,广东省佛山市南海区佛平二路礌岗公园,桂城街道,113.160914,23.052725,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,平胜汇江公园,公园绿地,旅游景点;公园,佛山市南海区江元一路平胜幼儿园东侧约240米,桂城街道,113.186115,23.005947,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,涌口公园(裕达酒店西南),公园绿地,旅游景点;公园,广东省佛山市南海区桂城街道石龙北路涌口村公园二排7号驿收发,桂城街道,113.191134,23.055908,0,baidu_api,FALSE,FALSE,,,,休闲娱乐,TRUE
,佛山市南海区桂城街道平胜社区西龙湿地公园,公园绿地,旅游景点;公园,佛山市南海区广佛江珠高速龙湾足球公园西北侧约90米,桂城街道,113.17698,23.002205,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,宝索活力公园,公园绿地,旅游景点;公园,广东省佛山市南海区万科·金御华府(桂平路南),桂城街道,113.166986,23.038515,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,环溪村林泉公,人文古迹,旅游景点;公园,广东省佛山市南海区环溪村仁后里,桂城街道,113.182445,23.053409,0,baidu_api,FALSE,TRUE,,广式家具制作技艺,,自然景观,TRUE
,兴业路桥Park,公园绿地,旅游景点;公园,广东省佛山市南海区S267(南海大道北),桂城街道,113.146937,23.070382,0,baidu_api,FALSE,FALSE,,,,公园绿地,FALSE
,叠滘小学-体育公园,体育运动,旅游景点;公园,佛山市南海区叠滘大道与叠滘路交叉路口往东南约170米,桂城街道,113.136582,23.062678,0,baidu_api,FALSE,FALSE,,,,公园绿地,FALSE
,智科AI人工智能主题公园,公园绿地,旅游景点;公园,佛山市南海区南海大道北中国太平洋财产保险股份有限公司(华南运营中心),桂城街道,113.145738,23.06232,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,康悦公园,公园绿地,旅游景点;公园,佛山市南海区佛平四路映月湖环宇城西北侧约70米,桂城街道,113.193496,23.040584,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,桂城志愿服务公园,公园绿地,旅游景点;公园,佛山市南海区良平路依云天汇-南区西南侧,桂城街道,113.164647,23.051805,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,千灯湖公园-紧急求助,公园绿地,旅游景点;公园,佛山市南海区桂城街道灯湖西路千灯湖公园,桂城街道,113.154752,23.075115,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,南海文化公园-西北门,公园绿地,出入口;门,佛山市南海区南新一路6号,桂城街道,113.151596,23.029874,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,佛山千椿文化传播有限公司,商业服务,公司企业,广东省佛山市南海区育才路2号,桂城街道,113.155594,23.029535,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,佛山市南海区文化广电旅游体育局,商业服务,政府机构;行政单位,广东省佛山市南海区天佑五路1号,桂城街道,113.152816,23.035193,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,南海文化馆-地上停车场,商业服务,交通设施;停车场,广东省佛山市南海区南新一路6号,桂城街道,113.152965,23.028218,0,baidu_api,FALSE,FALSE,,,,文化场馆,FALSE
,南海区文化馆艺术展厅,文化场馆,文化传媒;展览馆,佛山市南海区南新一路桂华街2号南海文化馆,桂城街道,113.152859,23.02938,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,南海文化公园站,公园绿地,交通设施;公交车站,桂01路,桂城街道,113.152957,23.030476,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,佛山市一品文化传播策划有限公司,商业服务,公司企业;公司,广东省佛山市南海区南海大道北92-7号,桂城街道,113.14977,23.032365,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,南湖文化公园-大舞台,休闲娱乐,休闲娱乐;剧院,佛山市南海区南新一路6号南海文化公园,桂城街道,113.152403,23.029308,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,南海文化公园-东门,公园绿地,出入口;门,佛山市南海区桂城街道天佑四路南海文化公园旁,桂城街道,113.153056,23.028432,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,佛山市文化广电旅游体育局南海综合执法支队,商业服务,政府机构;行政单位,佛山市南海区天佑五路1号,桂城街道,113.152812,23.035197,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,南海区文化市场管理工作领导小组办公室(天佑三路),商业服务,政府机构;行政单位,广东省佛山市南海区天佑五路1号,桂城街道,113.152987,23.035217,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,佛山市三希堂文化传媒有限公司,商业服务,文化传媒,佛山市南海区桂城南桂东路17号邮政局大楼13楼之八,桂城街道,113.149366,23.038842,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,南海文化公园-休息亭,公园绿地,生活服务,佛山市南海区南新一路6号南海文化公园,桂城街道,113.152275,23.028545,0,baidu_api,FALSE,FALSE,,,,公园绿地,TRUE
,东二文化活动中心停车场-出入口,商业服务,出入口;停车场出入口,佛山市南海区长堤路桂城艾薇幼儿园东北侧约80米,桂城街道,113.160494,23.030738,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,东二文化活动中心华濠羽毛球俱乐部,体育运动,运动健身;体育场馆,桂城南新一路东二文化活动中心3层,桂城街道,113.1607,23.031661,3.3,baidu_api,FALSE,FALSE,,,,体育设施,FALSE
,文化公园小岛曲桥,公园绿地,道路,广东省佛山市南海区,桂城街道,113.152081,23.028496,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,东二文化活动中心-停车场,商业服务,交通设施;停车场,佛山市南海区长堤路桂城艾薇幼儿园东侧约60米,桂城街道,113.160882,23.030855,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,佛山市造物气球文化传播有限公司,商业服务,公司企业;公司,广东省佛山市南海区南新五路20号之一首层之2铺,桂城街道,113.146353,23.040626,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,桂二社区综合性文化服务中心,文化场馆,休闲娱乐;其他,广东省佛山市南海区桂城街道越秀星汇云锦商业中心A区2座旁M层,桂城街道,113.147552,23.036428,0,baidu_api,FALSE,FALSE,,,,其他,TRUE
,南海区桂城花苑社区居委会文化驿站,文化场馆,政府机构,广东省佛山市南海区南兴大街1号,桂城街道,113.158913,23.03754,0,baidu_api,FALSE,FALSE,,,,其他,TRUE
,佛山市揽海文化发展有限公司,商业服务,公司企业;公司,广东省佛山市南海区桂城街道丽日世纪金鼎,桂城街道,113.162517,23.020452,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,广东乐麦文化传播有限公司,商业服务,公司企业;公司,佛山市南海区天佑北路佛山市桂城技工学校,桂城街道,113.148428,23.041484,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,南海区文化市场综合执法队,商业服务,政府机构;行政单位,佛山市南海区南新四路2号,桂城街道,113.147435,23.035771,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,佛山大任文化传播有限公司,商业服务,公司企业;公司,佛山市南海区桂城天佑三路13号1座第三层303室之一,桂城街道,113.146311,23.037656,0,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,创越时代文化创意园-3栋,特色街区,公司企业;园区,佛山市南海区夏南路61号,桂城街道,113.183288,23.042699,3.3,baidu_api,FALSE,FALSE,,,,特色街区,TRUE
,创越时代文化创意园-东门,特色街区,出入口;门,佛山市南海区佛平三路与夏南路交叉口北100米,桂城街道,113.183529,23.041928,0,baidu_api,FALSE,FALSE,,,,特色街区,TRUE
,创越时代文化创意园-4栋,特色街区,房地产;内部楼栋,广东省佛山市南海区创越时代文化创意园4栋(佛平路北),桂城街道,113.182637,23.04304,4,baidu_api,FALSE,FALSE,,,,特色街区,TRUE
,乐怡海创大厦,商业服务,房地产;写字楼,佛山市南海区庆怡路7号,桂城街道,113.175839,23.026249,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,草堂书画(怡翠玫瑰园校区),教育研学,教育培训;培训机构,广东省佛山市南海区桂城街道季华七路2号-29-31楼-p105铺,桂城街道,113.151623,23.014947,5,baidu_api,FALSE,FALSE,,,,其他,FALSE
,文华大厦(文华北路),商业服务,房地产;写字楼,佛山市南海区桂城叠南茶基新村111号,桂城街道,113.131565,23.060409,3.5,baidu_api,FALSE,FALSE,,,,其他,FALSE
,昆山梁公祠,人文古迹,旅游景点;博物馆,广东省佛山市南海区桂城街道夏南二大道21号,桂城街道,113.187149,23.059399,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,吟唱塔,人文古迹,旅游景点,佛山市南海区灯湖西路南海千灯湖公园内,桂城街道,113.154664,23.060983,5,baidu_api,FALSE,FALSE,,,,人文古迹,TRUE
,千灯湖-花塔,公园绿地,旅游景点;其他,佛山市南海区灯湖西路南海千灯湖公园内,桂城街道,113.152509,23.054081,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,拉普塔儿童成长空间,休闲娱乐,休闲娱乐;游戏场所,佛山市南海区东平路德鸿·文汇创意园,桂城街道,113.172085,23.032109,0,baidu_api,FALSE,FALSE,,,,人文古迹,FALSE
,谦谦书院(佳盛国际广场店),教育研学,教育培训;培训机构,佛山市南海区桂城街道华翠南路6号佳盛国际广场F1,桂城街道,113.171863,23.039491,0,baidu_api,FALSE,FALSE,,,,人文古迹,FALSE
,萌缘儿童成长馆,教育研学,教育培训;培训机构,广东省佛山市南海区育才路2号-7号,桂城街道,113.155643,23.02934,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,几多趣美术馆(怡海港店),文化场馆,教育培训;培训机构,广东省佛山市南海区简平路7号益田假日天地一座三楼302铺,桂城街道,113.173849,23.029969,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,传统南狮文化艺术馆,非遗体验,文化传媒;其他,佛山市南海区怡海路南海壹品美食广场,桂城街道,113.167297,23.026502,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,雨田书画馆(丹桂苑店),文化场馆,教育培训;培训机构,广东省佛山市南海区桂城街道南新五路17号丹桂苑A座首层,桂城街道,113.144291,23.040598,0,baidu_api,FALSE,FALSE,,,,其他,TRUE
,童奥艺术馆(怡翠世嘉分店),文化场馆,教育培训;培训机构,佛山市南海区桂城街道桂澜南路45号怡翠世嘉花园8座02号商铺,桂城街道,113.158383,23.015836,0,baidu_api,FALSE,TRUE,,唢呐制作技艺,,文化场馆,TRUE
,红树林艺术馆,文化场馆,教育培训;培训机构,广东省佛山市南海区桂城街道南一路76号宏宇景裕豪园18栋负一楼01号,桂城街道,113.142608,23.071977,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,77cnLLERY原创艺术衍生收藏馆,文化场馆,文化传媒;展览馆,广东省佛山市南海区桂城街道雷岗社区桂澜中路23号南海万科广场F1,桂城街道,113.160747,23.043357,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,黄志伟艺术馆·DIY玩陶艺(中建广场店),文化场馆,休闲娱乐;其他,南海大道北8号中建广场4楼4F-03铺,桂城街道,113.147109,23.068451,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,画画鸭艺术创作馆,文化场馆,休闲娱乐;其他,广东省佛山市南海区宝翠北路中海寰宇天下花园5座112铺,桂城街道,113.165556,23.049648,0,baidu_api,FALSE,FALSE,,,,其他,TRUE
,童乐嘉美学馆(海七路店),教育研学,教育培训;培训机构,广东省佛山市南海区海七路8号铺,桂城街道,113.144077,23.069184,4,baidu_api,FALSE,FALSE,,,,其他,FALSE
,艺想美学馆,教育研学,教育培训;培训机构,广东省佛山市南海区南一路39号,桂城街道,113.141621,23.068644,5,baidu_api,FALSE,FALSE,,,,其他,FALSE
,千美术创意馆(保利水城购物中心店),教育研学,教育培训;培训机构,灯湖东路20号保利水城购物中心F2层,桂城街道,113.155067,23.066686,4.2,baidu_api,FALSE,FALSE,,,,其他,FALSE
,卓跃儿童运动馆(IPARK花园城店),体育运动,教育培训;培训机构,桂澜北路26号IPARK花园城购物中心3楼022号,桂城街道,113.163236,23.068343,3.9,baidu_api,FALSE,FALSE,,,,公园绿地,FALSE
,嘉欣照相馆,商业服务,生活服务;照相馆,广东省佛山市南海区西约大街25号b区,桂城街道,113.166473,23.03127,3.8,baidu_api,FALSE,FALSE,,,,其他,FALSE
,海马体照相馆(佛山南海万达广场店),商业服务,生活服务;照相馆,桂澜北路28号南海万达广场二楼2065号(麦当劳斜对面尽头),桂城街道,113.162903,23.069535,4.8,baidu_api,FALSE,FALSE,,,,自然景观,FALSE
,贰壹八烘焙教学体验馆&Flour bakery studio,商业服务,教育培训;培训机构,季华东路顺联公园里北座2楼L5-201铺(丝域养发馆旁)（丝域养发馆旁边）,桂城街道,113.170857,23.020007,5,baidu_api,FALSE,FALSE,,,,其他,FALSE
,嘉极少儿体适能嘉极空手道(南海体育馆校区),体育运动,教育培训;培训机构,广东省佛山市南海区南海大道北36号南海体育馆二楼,桂城街道,113.147113,23.053722,3.5,baidu_api,FALSE,FALSE,,,,体育设施,FALSE
,东福棋馆,教育研学,教育培训;培训机构,广东省佛山市南海区桂城街道东平路豪门公寓(中心大街店)东侧,桂城街道,113.166209,23.033506,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,与萌美学馆,教育研学,教育培训;培训机构,宝翠北路中海万锦东苑商业4栋1层78号商铺,桂城街道,113.166865,23.046607,0,baidu_api,FALSE,FALSE,,,,其他,FALSE
,超能星球智能运动馆·体能·篮球(南海景裕豪园店),体育运动,运动健身,广东省佛山市南海区海七路1号宏宇景裕豪园销售中心北一楼103-106号,桂城街道,113.145671,23.069988,0,baidu_api,FALSE,FALSE,,,,体育设施,FALSE
,EVAMOW写真摄影私人定制馆(A32万科里店),商业服务,生活服务;照相馆,东瑞路6号二十五座,桂城街道,113.170315,23.072474,4.5,baidu_api,FALSE,FALSE,,,,其他,FALSE
,佛山市南海区图片档案展览室,文化场馆,文化传媒;展览馆,广东省佛山市南海区天佑四路56号,桂城街道,113.152358,23.035058,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,活水展览馆,文化场馆,文化传媒;展览馆,佛山市南海区佛平二路礌岗公园,桂城街道,113.159593,23.052029,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,博览馆,文化场馆,文化传媒;展览馆,佛平二路75号家天下·家居广场,桂城街道,113.160797,23.046835,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,江头村史馆,文化场馆,文化传媒;展览馆,佛山市南海区江头村路叠滘小学东侧约130米,桂城街道,113.139519,23.062611,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,佳盛国际广场-展厅,商业服务,文化传媒;展览馆,佛山市南海区桂城街道华翠南路6号佳盛国际广场F1,桂城街道,113.171627,23.039632,0,baidu_api,FALSE,FALSE,,,,文化场馆,FALSE
,广东省中西医结合医院院史馆,文化场馆,文化传媒;展览馆,佛山市南海区南五路佛山市南海区中医院,桂城街道,113.148636,23.052774,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,南海区安全技术体验馆,文化场馆,文化传媒;展览馆,广东省佛山市南海区深海路与东平路交叉路口往北约100米,桂城街道,113.184262,23.031484,5,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,珠三角工匠精神展示馆·佛山洛客城市设计中心,文化场馆,文化传媒;展览馆,佛山市南海区海八东路佛山南海金融公园,桂城街道,113.163711,23.073661,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,珠三角工匠精神展示馆志高智能云体验馆,文化场馆,文化传媒;展览馆,佛山市南海区S113(海八东路)佛山品牌制造文化街区,桂城街道,113.16426,23.073664,0,baidu_api,FALSE,FALSE,,,,文化场馆,TRUE
,规划公示栏,商业服务,文化传媒;展览馆,佛山市南海区天佑四路十一街区东侧约30米,桂城街道,113.152673,23.032358,0,baidu_api,FALSE,FALSE,,,,文化场馆,FALSE
,国家环境服务业华南集聚区展示中心,商业服务,文化传媒;展览馆,佛山市南海区深海路17号瀚天科技城A区8号楼1层101-2号,桂城街道,113.182387,23.034641,0,baidu_api,FALSE,FALSE,,,,文化场馆,FALSE
,UNI知趣科普馆(映月湖环宇城店),文化场馆,文化传媒;展览馆,广东省佛山市南海区石龙南路6号映月湖环宇城B1,桂城街道,113.194875,23.03912,0,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
,广东千古情景区,休闲娱乐,旅游景点,佛山市南海区西樵镇樵高路86号,西樵镇,112.961979,22.948486,4.7,baidu_api,FALSE,TRUE,,西樵镇简村村,,其他,TRUE
,飞流千尺,自然景观,旅游景点,佛山市南海区西樵镇樵园路白云洞景区内,西樵镇,112.971259,22.937579,5,baidu_api,FALSE,TRUE,,龙母庙,,其他,FALSE
,西樵镇金巴利交通运动公园,体育运动,旅游景点;公园,广东省佛山市南海区龙湾大桥,西樵镇,112.991854,22.978465,5,baidu_api,FALSE,FALSE,,,,公园绿地,FALSE
,听音湖,自然景观,旅游景点,广东省佛山市南海区西樵镇锦湖大道观心小镇后侧,西樵镇,112.968041,22.942378,4.7,baidu_api,FALSE,TRUE,,吉水窦,,自然景观,TRUE
,西樵山宝峰寺-观景平台,宗教场所,旅游景点,佛山市南海区西樵镇山南路西樵山风景名胜区内,西樵镇,112.983678,22.940558,4,baidu_api,FALSE,TRUE,,西樵山百步云梯,,自然景观,TRUE
,西樵山宝峰寺-四面佛,宗教场所,旅游景点;文物古迹,佛山市南海区西樵镇樵园路白云洞景区宝峰寺内,西樵镇,112.984248,22.938229,5,baidu_api,FALSE,TRUE,,西樵山百步云梯;西樵山抗日阵亡将士暨死难同胞纪念碑,,自然景观,TRUE
,西樵山云泉仙馆,自然景观,旅游景点;其他,广东省佛山市南海区西樵镇樵园路白云洞景区内,西樵镇,112.972113,22.939326,4.5,baidu_api,FALSE,TRUE,,龙母庙;冯夏威墓;官山圩,,自然景观,TRUE
,西樵山风景名胜区天湖公园-天湖,公园绿地,旅游景点,佛山市南海区西樵镇山南路西樵山风景名胜区内,西樵镇,112.975608,22.934941,4.5,baidu_api,FALSE,FALSE,,,,自然景观,TRUE
